iso_3,name,src_lvl,src_date,src_update,src_name,src_lic,src_lic1,src_url1,src_url
GRC,Greece,0,2016-01-01,2023-01-19,"EuroGeoGraphics, Regional IM Working Group - Europe",Creative Commons Attribution 4.0 International (CC BY 4.0),data.humdata.org/dataset/gree,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GRC/ADM0/geoBoundaries-GRC-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/GRC/ALL/
GRC,Greece,1,2016-01-01,2023-01-19,"EuroGeoGraphics, Regional IM Working Group - Europe",Creative Commons Attribution 4.0 International (CC BY 4.0),data.humdata.org/dataset/gree,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GRC/ADM1/geoBoundaries-GRC-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/GRC/ALL/
GRC,Greece,2,2016-01-01,2023-01-19,"EuroGeoGraphics, Regional IM Working Group - Europe",Creative Commons Attribution 4.0 International (CC BY 4.0),data.humdata.org/dataset/gree,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GRC/ADM2/geoBoundaries-GRC-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/GRC/ALL/
GRC,Greece,3,2010-01-01,2023-02-10,"geoBoundaries, Wikimedia Commons",CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GRC/ADM3/geoBoundaries-GRC-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/GRC/ALL/
GRD,Grenada,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GRD/ADM0/geoBoundaries-GRD-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/GRD/ALL/
GRD,Grenada,1,2017-01-01,2023-01-19,"OpenStreetMap, Wikipedia",Creative Commons Attribution-ShareAlike 2.0,osm-boundaries.com/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GRD/ADM1/geoBoundaries-GRD-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/GRD/ALL/
GRL,Greenland,0,2020-01-01,2023-01-19,"OpenStreetMap, Geofabrik",Creative Commons Attribution-ShareAlike 2.0,download.geofabrik.de/north-america/greenland.html,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GRL/ADM0/geoBoundaries-GRL-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/GRL/ALL/
GRL,Greenland,1,2020-01-01,2023-01-19,"GeoBoundaries, Wikipedia",Creative Commons Attribution-ShareAlike 3.0 Unported,creativecommons.org/licenses/by-sa/3.0/de/legalcode,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GRL/ADM1/geoBoundaries-GRL-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/GRL/ALL/
GTM,Guatemala,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GTM/ADM0/geoBoundaries-GTM-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/GTM/ALL/
GTM,Guatemala,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GTM/ADM1/geoBoundaries-GTM-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/GTM/ALL/
GTM,Guatemala,2,2021-01-01,2023-01-19,"Coordinadora Nacional Para La Reducción De Desastres, OCHA FISS",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/guatemala-administrative-level-0-national-1-departments-and-2-municipalities,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GTM/ADM2/geoBoundaries-GTM-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/GTM/ALL/
GUF,French Guiana,0,2021-01-01,2023-01-19,raster2polygon from Sentinel-2 10m Land Cover where Image Year = 2021 / exclude gridcode = 1 (water) / dissolve / erase adm0 overlap / processed by IMB,Creative Commons Attribution 4.0 International (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GUF/ADM0/geoBoundaries-GUF-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/GUF/ALL/
GUF,French Guiana,3,2022-01-01,2023-01-19,Institut national de l'information géographique et forestière (IGN-F),Etalab Open License 2.0,geoservices.ign.fr/sites/default/files/2021-11/IGNF_ADMIN_EXPRESS_3-1.html,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GUF/ADM3/geoBoundaries-GUF-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/GUF/ALL/
GUM,Guam,0,2021-01-01,2023-01-19,Sentinel-2 10-Meter Land Use/LandCover,Creative Commons Attribution 4.0 (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GUM/ADM0/geoBoundaries-GUM-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/GUM/ALL/
GUM,Guam,2,2021-01-01,2023-01-19,"United States Census Bureau, MAF/TIGER",Public Domain,www.census.gov/about/policies/open-gov/open-data.html,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GUM/ADM2/geoBoundaries-GUM-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/GUM/ALL/
GUY,Guyana,0,2014-01-01,2023-03-02,"geoBoundaries, Wikimedia Commons",Creative Commons Attribution 4.0 International (CC BY 4.0),commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GUY/ADM0/geoBoundaries-GUY-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/GUY/ALL/
GUY,Guyana,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GUY/ADM1/geoBoundaries-GUY-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/GUY/ALL/
GUY,Guyana,2,2019-01-01,2023-01-19,"DEVInfo LAC project, OCHA FISS",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/guyana-administrative-level-0-1-and-2-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/GUY/ADM2/geoBoundaries-GUY-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/GUY/ALL/
HND,Honduras,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HND/ADM0/geoBoundaries-HND-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/HND/ALL/
HND,Honduras,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HND/ADM1/geoBoundaries-HND-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/HND/ALL/
HND,Honduras,2,2019-01-01,2023-01-19,"ICF - Instituto Nacional de Conservación y Desarrollo Forestal, Áreas Protegidas y Vida Silvestre, Gobierno de la República de Honduras",Creative Commons Attribution 4.0 International (CC BY 4.0),creativecommons.org/licenses/by/4.0/,https://github.com/wmgeolab/geoBoundaries/raw/905b0ba/releaseData/gbOpen/HND/ADM2/geoBoundaries-HND-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/HND/ALL/
HRV,Croatia,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HRV/ADM0/geoBoundaries-HRV-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/HRV/ALL/
HRV,Croatia,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HRV/ADM1/geoBoundaries-HRV-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/HRV/ALL/
HRV,Croatia,2,2021-01-01,2023-01-19,"Open Street Map, geoBoundaries",Creative Commons Attribution-ShareAlike 2.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HRV/ADM2/geoBoundaries-HRV-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/HRV/ALL/
HTI,Haiti,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HTI/ADM0/geoBoundaries-HTI-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/HTI/ALL/
HTI,Haiti,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HTI/ADM1/geoBoundaries-HTI-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/HTI/ALL/
HTI,Haiti,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HTI/ADM2/geoBoundaries-HTI-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/HTI/ALL/
HTI,Haiti,3,2018-01-01,2023-07-10,FEWS NET,Creative Commons Attribution 4.0 International (CC BY 4.0),catalog.data.gov/dataset/fews-net-price-volatility-data-2002-2012-9977c,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HTI/ADM3/geoBoundaries-HTI-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/HTI/ALL/
HUN,Hungary,0,2011-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,commons.wikimedia.org/w/index.php?search=Maps+of+Hungary&title=Special,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HUN/ADM0/geoBoundaries-HUN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/HUN/ALL/
HUN,Hungary,1,2011-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,commons.wikimedia.org/w/index.php?search=Maps+of+Hungary&title=Special,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HUN/ADM1/geoBoundaries-HUN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/HUN/ALL/
HUN,Hungary,2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HUN/ADM2/geoBoundaries-HUN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/HUN/ALL/
HUN,Hungary,3,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/HUN/ADM3/geoBoundaries-HUN-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/HUN/ALL/
IDN,Indonesia,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IDN/ADM0/geoBoundaries-IDN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/IDN/ALL/
IDN,Indonesia,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IDN/ADM1/geoBoundaries-IDN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/IDN/ALL/
IDN,Indonesia,2,2020-01-01,2023-01-19,"Badan Pusat Statistik (BPS - Statistics Indonesia), World Food Programme, OCHA ROAP",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/indonesia-administrative-boundary-polygons-lines-and-places-levels-0-4b,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IDN/ADM2/geoBoundaries-IDN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/IDN/ALL/
IMN,Isle of Man,0,2021-01-01,2023-01-19,raster2polygon from Sentinel-2 10m Land Cover where Image Year = 2021 / exclude gridcode = 1 (water) / dissolve / processed by IMB,Creative Commons Attribution 4.0 International (CC BY 4.0),sentinel.esa.int/documents/247904/690755/Sentinel_Data_Legal_Notice,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IMN/ADM0/geoBoundaries-IMN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/IMN/ALL/
IND,India,1,2011-01-01,2024-02-13,"DataMeet India community, Election Commission of India",Creative Commons Attribution 2.5 India (CC BY 2.5 IN),github.com/datameet/maps,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IND/ADM1/geoBoundaries-IND-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/IND/ALL/
IND,India,1,2011-01-01,2023-01-19,"DataMeet India community, Election Commission of India",Creative Commons Attribution 2.5 India (CC BY 2.5 IN),github.com/datameet/maps,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IND/ADM1/geoBoundaries-IND-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/IND/ALL/
IND,India,2,2021-01-01,2023-01-19,"Pathways Data Pvt. Ltd., lgdirectory.gov.in",Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IND/ADM2/geoBoundaries-IND-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/IND/ALL/
IND,India,3,2018-01-01,2023-01-19,"Pathways Data Pvt. Ltd., lgdirectory.gov.in",Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IND/ADM3/geoBoundaries-IND-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/IND/ALL/
IND,India,4,2019-01-01,2023-01-19,"Pathways Data Pvt. Ltd., lgdirectory.gov.in",Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IND/ADM4/geoBoundaries-IND-ADM4.geojson,https://www.geoboundaries.org/api/current/gbOpen/IND/ALL/
IND,India,5,2011-01-01,2023-01-19,"Pathways Data Pvt. Ltd., https//censusindia.gov.in",Open Data Commons Open Database License 1.0,geonode.pathwaysdata.com/layers/geonode,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IND/ADM5/geoBoundaries-IND-ADM5.geojson,https://www.geoboundaries.org/api/current/gbOpen/IND/ALL/
IRL,Ireland,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRL/ADM0/geoBoundaries-IRL-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRL/ALL/
IRL,Ireland,1,2022-01-01,2023-01-19,Ordce Survey Ireland,Creative Commons Attribution 4.0 (CC BY 4.0),www.arcgis.com/sharing/rest/content/items/cac5ddcbbe934edc881d1611c6b910c7/info/metadata/metadata.xml?format=default&output=html,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRL/ADM1/geoBoundaries-IRL-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRL/ALL/
IRL,Ireland,2,2015-01-01,2023-01-19,Ordce Survey Ireland,Creative Commons Attribution 4.0 (CC BY 4.0),data-osi.opendata.arcgis.com/datasets/OSi,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRL/ADM2/geoBoundaries-IRL-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRL/ALL/
IRN,Iran (Islamic Republic of),0,2009-01-01,2023-04-21,Natural Earth,Public Domain,www.naturalearthdata.com/about/terms-of-use/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRN/ADM0/geoBoundaries-IRN-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRN/ALL/
IRN,Iran (Islamic Republic of),1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRN/ADM1/geoBoundaries-IRN-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRN/ALL/
IRN,Iran (Islamic Republic of),2,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRN/ADM2/geoBoundaries-IRN-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRN/ALL/
IRN,Iran (Islamic Republic of),3,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRN/ADM3/geoBoundaries-IRN-ADM3.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRN/ALL/
IRN,Iran (Islamic Republic of),4,2021-01-01,2023-01-19,Open Street Map,Creative Commons Attribution-ShareAlike 2.0,osm-boundaries.com/Documentation,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRN/ADM4/geoBoundaries-IRN-ADM4.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRN/ALL/
IRQ,Iraq,0,2021-01-01,2023-01-19,Natural Earth,Public Domain,www.naturalearthdata.com/about/terms-of-use/,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRQ/ADM0/geoBoundaries-IRQ-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRQ/ALL/
IRQ,Iraq,1,2022-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,creativecommons.org/publicdomain/zero/1.0/deed.en,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRQ/ADM1/geoBoundaries-IRQ-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRQ/ALL/
IRQ,Iraq,2,2021-01-01,2023-01-19,"Iraq Central Statistics Office, OCHA Iraq",Creative Commons Attribution 3.0 Intergovernmental Organisations (CC BY 3.0 IGO),data.humdata.org/dataset/iraq-admin-level-1-boundaries,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/IRQ/ADM2/geoBoundaries-IRQ-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/IRQ/ALL/
ISL,Iceland,0,2020-01-01,2023-03-02,Lýsigagnagátt,Creative Commons Attribution 4.0 International (CC BY 4.0),gatt.lmi.is/geonetwork/srv/eng/catalog.search#/metadata/A1919501-BA1F-4AEE-ABB8-00A3217258AA,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ISL/ADM0/geoBoundaries-ISL-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/ISL/ALL/
ISL,Iceland,1,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ISL/ADM1/geoBoundaries-ISL-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/ISL/ALL/
ISL,Iceland,2,2016-01-01,2023-01-19,National Land Survey of Iceland,Creative Commons Attribution 4.0 International (CC BY 4.0),gatt.lmi.is/geonetwork/srv/eng/catalog.search#/metadata/%7B7CF6A33E-2588-42A8-A483-0B6F729B528A%7D,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ISL/ADM2/geoBoundaries-ISL-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/ISL/ALL/
ISR,Israel,0,2017-01-01,2023-01-19,"OpenStreetMap, Wambacher",Open Data Commons Open Database License 1.0,www.openstreetmap.org/copyright,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ISR/ADM0/geoBoundaries-ISR-ADM0.geojson,https://www.geoboundaries.org/api/current/gbOpen/ISR/ALL/
ISR,Israel,1,2006-01-01,2023-01-19,"geoBoundaries, Wikimedia",Public Domain,commons.wikimedia.org/wiki/File,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ISR/ADM1/geoBoundaries-ISR-ADM1.geojson,https://www.geoboundaries.org/api/current/gbOpen/ISR/ALL/
ISR,Israel,2,2021-01-01,2023-01-19,"geoBoundaries, Wikimedia Commons",CC0 1.0 Universal (CC0 1.0) Public Domain Dedication,creativecommons.org/publicdomain/zero/1.0/deed.en,https://github.com/wmgeolab/geoBoundaries/raw/9469f09/releaseData/gbOpen/ISR/ADM2/geoBoundaries-ISR-ADM2.geojson,https://www.geoboundaries.org/api/current/gbOpen/ISR/ALL/
